,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
953,424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,13490,2,-240,-1.75,13730,13870,13300,94932,1294793140,204688356600,15173340,KSQ
954,033340,KR7033340001,좋은사람들,KOSDAQ,관리종목(소속부없음),2110,0,0,0.0,0,0,0,0,0,204565677380,96950558,KSQ
955,363280,KR7363280009,티와이홀딩스,KOSPI,,4055,2,-10,-0.25,4095,4095,4035,81711,331334255,204490681740,50429268,STK
956,211050,KR7211050000,인카금융서비스,KOSDAQ,기술성장기업부,19840,2,-140,-0.7,19980,20300,19810,13261,265300130,203875046400,10275960,KSQ
957,439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,19080,2,-380,-1.95,19630,19860,18940,435772,8396114730,203756541120,10679064,KSQ
958,005680,KR7005680004,삼영전자,KOSPI,,10180,2,-160,-1.55,10340,10410,10100,43514,443968500,203600000000,20000000,STK
959,009155,KR7009151002,삼성전기우,KOSPI,,70000,3,0,0.0,70000,70000,69000,5052,351928200,203488880000,2906984,STK
960,122990,KR7122990005,와이솔,KOSDAQ,우량기업부,7190,2,-20,-0.28,7210,7300,7170,23713,170577340,202664105790,28186941,KSQ
961,220100,KR7220100002,퓨쳐켐,KOSDAQ,기술성장기업부,9150,1,630,7.39,8430,9270,8410,335718,3007232710,202234718250,22102155,KSQ
962,036560,KR7036560001,영풍정밀,KOSDAQ,우량기업부,12830,2,-160,-1.23,12990,13050,12790,17056,219613330,202072500000,15750000,KSQ
963,096240,KR7096240007,크레버스,KOSDAQ,우량기업부,17800,2,-90,-0.5,17800,17990,17670,29102,519105080,201819604000,11338180,KSQ
964,035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,3095,2,-10,-0.32,3095,3110,3080,42560,131620500,201626390275,65145845,KSQ
965,009580,KR7009580002,무림P&P,KOSPI,,3230,2,-20,-0.62,3260,3265,3215,27659,89398235,201449686520,62368324,STK
966,037070,KR7037070000,파세코,KOSDAQ,우량기업부,10070,2,-40,-0.4,10060,10130,10020,8112,81584430,201400000000,20000000,KSQ
967,080420,KR7080420003,모다이노칩,KOSDAQ,우량기업부,2525,3,0,0.0,2500,2540,2500,7651,19193025,201297095550,79721622,KSQ
968,02826K,KR702826K016,삼성물산우B,KOSPI,,123600,2,-7400,-5.65,133000,133000,123400,20314,2570728000,201149730000,1627425,STK
969,002100,KR7002100006,경농,KOSPI,,10270,2,-20,-0.19,10290,10350,10250,27290,280835800,200496845250,19522575,STK
970,460850,KR7460850001,동국씨엠,KOSPI,,6700,2,-30,-0.45,6770,6770,6630,44959,300515770,200320995200,29898656,STK
971,010955,KR7010951002,S-Oil우,KOSPI,,49800,2,-200,-0.4,50100,50200,49800,12266,613333200,200291964600,4021927,STK
972,013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,6090,1,180,3.05,5870,6300,5760,6563643,40249313740,200285094240,32887536,KSQ
973,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,1300,2,-6,-0.46,1306,1309,1298,343871,447913177,199965040600,153819262,KSQ
974,005945,KR7005941000,NH투자증권우,KOSPI,,10590,2,-90,-0.84,10770,10770,10560,38343,407382400,199843551120,18870968,STK
975,417310,KR7417310000,코람코더원리츠,KOSPI,,4945,3,0,0.0,4980,4985,4940,27717,137522830,199778000000,40400000,STK
976,226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,13090,2,-150,-1.13,13200,13450,12980,101608,1339172650,199366917750,15230475,KSQ
977,019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,6510,2,-20,-0.31,6570,6590,6490,72271,471474840,199035561690,30573819,KSQ
978,149950,KR7149950008,아바텍,KOSDAQ,중견기업부,12750,2,-110,-0.86,12990,12990,12750,2720,34757980,198995625000,15607500,KSQ
979,088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,2840,1,20,0.71,2825,2960,2715,3792286,10773564335,198590047320,69926073,KSQ
980,028100,KR7028100006,동아지질,KOSPI,,14130,2,-150,-1.05,14280,14430,14050,21230,300878640,198563887980,14052646,STK
981,043610,KR7043610005,지니뮤직,KOSDAQ,우량기업부,3415,3,0,0.0,3430,3510,3390,185572,639726445,198464220770,58115438,KSQ
982,011040,KR7011040003,경동제약,KOSDAQ,우량기업부,6450,1,10,0.16,6460,6470,6420,17027,109693420,198458540700,30768766,KSQ
983,086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,5730,2,-10,-0.17,5710,5770,5680,28782,164846620,198322399470,34611239,KSQ
984,000500,KR7000500009,가온전선,KOSPI,,26900,1,1550,6.11,25500,27300,25250,205955,5479295400,197928747400,7357946,STK
985,203650,KR7203650007,드림시큐리티,KOSDAQ,벤처기업부,3900,2,-50,-1.27,3950,3950,3820,414846,1613227675,197362440600,50605754,KSQ
986,035080,KR7035080001,그래디언트,KOSDAQ,중견기업부,13550,2,-10,-0.07,13520,13750,13510,20457,278383200,196848763200,14527584,KSQ
987,321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,7800,1,90,1.17,7750,7890,7710,16097,125747030,196423500000,25182500,KSQ
988,038540,KR7038540001,상상인,KOSDAQ,우량기업부,3545,2,-50,-1.39,3595,3595,3525,8906,31726230,196138869585,55328313,KSQ
989,001080,KR7001080001,만호제강,KOSPI,,47150,0,0,0.0,0,0,0,0,0,195672500000,4150000,STK
990,251370,KR7251370003,와이엠티,KOSDAQ,우량기업부,11970,2,-480,-3.86,12440,12460,11970,175899,2134555660,195284134080,16314464,KSQ
991,030960,KR7030960009,양지사,KOSDAQ,중견기업부,12210,1,100,0.83,12060,12230,12060,15432,187507900,195115800000,15980000,KSQ
992,172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,21750,2,-350,-1.58,22100,22100,21400,72110,1567591700,194885633250,8960259,KSQ
993,408900,KR7408900009,스튜디오미르,KOSDAQ,벤처기업부,36350,1,2550,7.54,34350,37700,33750,77430,2821028900,194855992500,5360550,KSQ
994,016450,KR7016450009,한세예스24홀딩스,KOSPI,,4870,2,-30,-0.61,4945,4945,4820,22418,109024845,194800000000,40000000,STK
995,131400,KR7131400004,이브이첨단소재,KOSDAQ,벤처기업부,3255,1,5,0.15,3245,3280,3210,258623,840421280,193965065910,59589882,KSQ
996,092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,17860,2,-90,-0.5,18030,18270,17580,187145,3361044470,193759514420,10848797,KSQ
997,033290,KR7033290008,코웰패션,KOSDAQ,우량기업부,3450,2,-105,-2.95,3555,3575,3440,1019233,3546844455,193739238450,56156301,KSQ
998,194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,10330,1,60,0.58,10360,10450,10180,41843,431246420,193737579840,18754848,KSQ
999,064800,KR7064800006,젬백스링크,KOSDAQ,우량기업부,2300,1,60,2.68,2220,2310,2180,2964682,6643017955,192618369100,83747117,KSQ
1000,016610,KR7016610008,DB금융투자,KOSPI,,4520,2,-85,-1.85,4605,4605,4500,42456,192672845,191857678280,42446389,STK
1001,004250,KR7004250007,NPC,KOSPI,,5200,2,-20,-0.38,5200,5240,5180,25815,134520660,190944000000,36720000,STK
1002,294630,KR7294630009,서남,KOSDAQ,기술성장기업부,8110,1,20,0.25,8110,8450,7670,10669669,86647396500,190896902490,23538459,KSQ
1003,239890,KR7239890007,피엔에이치테크,KOSDAQ,기술성장기업부,19170,3,0,0.0,19170,19440,18910,36532,700214990,190468423350,9935755,KSQ
1004,002390,KR7002390003,한독,KOSPI,,13830,2,-20,-0.14,13860,13860,13770,5772,79735300,190349661390,13763533,STK
1005,023600,KR7023600000,삼보판지,KOSDAQ,우량기업부,11740,1,20,0.17,11740,11800,11630,15932,186972510,189835800000,16170000,KSQ
1006,097955,KR7097951008,CJ제일제당 우,KOSPI,,143000,1,200,0.14,142900,143700,141900,2440,348640000,189822919000,1327433,STK
1007,065560,KR7065560005,녹원씨엔아이,KOSDAQ,관리종목(소속부없음),11540,0,0,0.0,0,0,0,0,0,189726555040,16440776,KSQ
1008,389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,17090,2,-310,-1.78,17420,18830,16910,1609493,28629646200,189241586150,11073235,KSQ
1009,002990,KR7002990000,금호건설,KOSPI,,5120,2,-80,-1.54,5200,5200,5100,27612,141970090,189202406400,36953595,STK
1010,003070,KR7003070000,코오롱글로벌,KOSPI,,9990,2,-130,-1.28,10120,10150,9980,13592,135993550,189137802870,18932713,STK
1011,092790,KR7092790005,넥스틸,KOSPI,,7270,2,-330,-4.34,7500,7500,7160,287150,2089638700,189034540000,26002000,STK
1012,046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,4610,2,-90,-1.91,4750,4890,4590,388448,1841610590,189030869470,41004527,KSQ
1013,225530,KR7225530005,보광산업,KOSDAQ,우량기업부,5200,1,20,0.39,5230,5260,5180,9394,49007690,188961380400,36338727,KSQ
1014,262260,KR7262260003,에이프로,KOSDAQ,벤처기업부,13040,1,20,0.15,13000,13070,12720,41873,539929450,188664702080,14468152,KSQ
1015,234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,10620,1,610,6.09,10010,10620,9950,262159,2710729970,188529171120,17752276,KSQ
1016,000390,KR7000390005,삼화페인트,KOSPI,,6930,2,-100,-1.42,7010,7060,6880,141261,981354990,188520040170,27203469,STK
1017,015890,KR7015890007,태경산업,KOSPI,,6420,3,0,0.0,6440,6470,6410,49968,321230450,187648575000,29228750,STK
1018,105760,KR7105760003,포스뱅크,KOSDAQ,벤처기업부,20050,2,-100,-0.5,20300,20400,19980,124940,2513810450,187577474250,9355485,KSQ
1019,006060,KR7006060008,화승인더,KOSPI,,3380,2,-5,-0.15,3375,3400,3330,17051,57287130,186981600000,55320000,STK
1020,073570,KR7073570004,리튬포어스,KOSDAQ,중견기업부,5470,1,280,5.39,5080,5580,4990,1231982,6579655570,186807375790,34151257,KSQ
1021,078520,KR7078520004,에이블씨엔씨,KOSPI,,7180,2,-120,-1.64,7330,7330,6960,40684,291390620,186781675980,26014161,STK
1022,010100,KR7010100006,한국무브넥스,KOSPI,,6120,2,-260,-4.08,6380,6430,6100,447112,2782536220,186356570400,30450420,STK
1023,014280,KR7014280002,금강공업,KOSPI,,6350,2,-20,-0.31,6400,6400,6330,32599,206943180,186241416950,29329357,STK
1024,091440,KR7091440008,텔레필드,KOSDAQ,벤처기업부,12740,1,560,4.6,12180,12870,12080,90182,1126561790,186088988540,14606671,KSQ
1025,376190,KR7376190005,LB루셈,KOSDAQ,중견기업부,7560,2,-10,-0.13,7570,7690,7490,79346,602586410,185976000000,24600000,KSQ
1026,236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,25850,1,550,2.17,25450,25950,25250,42943,1097305950,185946107050,7193273,KSQ
1027,092200,KR7092200005,디아이씨,KOSPI,,4780,2,-25,-0.52,4810,4880,4765,116398,559962300,185887359820,38888569,STK
1028,214390,KR7214390007,경보제약,KOSPI,,7770,1,20,0.26,7740,7890,7710,37624,292971190,185756302200,23906860,STK
1029,023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,587,2,-1,-0.17,588,590,582,58852,34479500,185262821112,315609576,KSQ
1030,138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,18100,1,240,1.34,17750,18220,17670,31091,557496530,185176448300,10230743,KSQ
1031,121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,4320,2,-95,-2.15,4410,4410,4280,150022,649926080,185055053760,42836818,KSQ
1032,139990,KR7139990006,아주스틸,KOSPI,,6990,1,90,1.3,6850,6990,6830,19436,134181820,184900801110,26452189,STK
1033,214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,13940,1,10,0.07,13960,14070,13910,9749,136301300,184805158900,13257185,KSQ
1034,382800,KR7382800001,지앤비에스 에코,KOSDAQ,벤처기업부,6150,3,0,0.0,6110,6200,6070,114633,701743140,184801423800,30049012,KSQ
1035,317400,KR7317400000,자이에스앤디,KOSPI,,4755,2,-20,-0.42,4805,4830,4750,21113,100513170,184410882600,38782520,STK
1036,005860,KR7005860002,한일사료,KOSDAQ,중견기업부,4675,2,-40,-0.85,4705,4730,4660,266733,1249981915,184212227375,39403685,KSQ
1037,005430,KR7005430004,한국공항,KOSPI,,57900,2,-1100,-1.86,59000,59000,57600,2666,154365600,183331954500,3166355,STK
1038,107590,KR7107590002,미원홀딩스,KOSPI,,79000,2,-600,-0.75,80000,80200,78000,312,24640400,183280000000,2320000,STK
1039,100130,KR7100130004,동국S&C,KOSDAQ,우량기업부,3205,2,-10,-0.31,3190,3220,3185,23563,75336305,183143315000,57143000,KSQ
1040,125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,11090,1,10,0.09,11120,11130,10800,52585,577591670,182949401100,16496790,KSQ
1041,205100,KR7205100001,엑셈,KOSDAQ,벤처기업부,2535,2,-55,-2.12,2570,2595,2525,704077,1798691735,182427297585,71963431,KSQ
1042,100250,KR7100250000,진양홀딩스,KOSPI,,3255,2,-5,-0.15,3265,3270,3250,17132,55854235,181939175460,55895292,STK
1043,136540,KR7136540002,윈스,KOSDAQ,우량기업부,13120,2,-70,-0.53,13120,13190,13080,8030,105363750,181897805440,13864162,KSQ
1044,024810,KR7024810004,이화전기,KOSDAQ,관리종목(소속부없음),899,0,0,0.0,0,0,0,0,0,181597539712,201999488,KSQ
1045,355390,KR7355390006,크라우드웍스,KOSDAQ,기술성장기업부,43900,2,-2500,-5.39,48850,52800,43900,1850823,89736093850,181178416900,4127071,KSQ
1046,077500,KR7077500007,유니퀘스트,KOSPI,,8260,2,-210,-2.48,8530,8540,8190,289489,2402864670,180018563900,21794015,STK
1047,010580,KR7010580009,에스엠벡셀,KOSPI,,1618,1,3,0.19,1616,1620,1595,47424,76112319,180005347680,111251760,STK
1048,128820,KR7128820008,대성산업,KOSPI,,3975,2,-20,-0.5,4030,4030,3965,50475,200681900,179811025050,45235478,STK
1049,008700,KR7008700007,아남전자,KOSPI,,2330,2,-50,-2.1,2355,2380,2310,1193785,2786189340,179700830600,77124820,STK
1050,282690,KR7282690007,동아타이어,KOSPI,,13080,2,-60,-0.46,13210,13250,13010,63610,834810550,179627836200,13733015,STK
1051,357230,KR7357230002,에이치피오,KOSDAQ,중견기업부,8480,1,180,2.17,8400,8750,8330,191269,1638640620,179349668000,21149725,KSQ
1052,027710,KR7027710003,팜스토리,KOSDAQ,우량기업부,1608,2,-8,-0.5,1610,1621,1606,187324,301551659,179157892800,111416600,KSQ
1053,453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,31650,2,-800,-2.47,32450,32500,31500,20705,657724850,179050854750,5657215,KSQ
1054,110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,7630,2,-40,-0.52,7720,7720,7580,4138,31546590,178778224800,23430960,KSQ
1055,219130,KR7219130002,타이거일렉,KOSDAQ,우량기업부,28300,1,50,0.18,28300,28850,27950,87694,2483095700,178694407000,6314290,KSQ
1056,176750,KR7176750008,듀켐바이오,KONEX,일반기업부,6600,1,130,2.01,6620,6620,6400,1076,7018960,178366452000,27025220,KNX
1057,094820,KR7094820008,일진파워,KOSDAQ,우량기업부,11820,2,-190,-1.58,11910,12080,11800,38288,454812110,178230340380,15078709,KSQ
1058,086960,KR7086960002,MDS테크,KOSDAQ,중견기업부,2035,2,-50,-2.4,2055,2070,1999,3273510,6645240789,178222320760,87578536,KSQ
1059,107640,KR7107640005,한중엔시에스,KONEX,일반기업부,25000,1,50,0.2,25000,25000,25000,233,5825000,177952825000,7118113,KNX
1060,200470,KR7200470003,에이팩트,KOSDAQ,우량기업부,4195,2,-15,-0.36,4150,4285,4065,836543,3490558140,177708980135,42362093,KSQ
1061,058850,KR7058850009,KTcs,KOSPI,,4155,1,160,4.01,4160,4335,4065,7520705,31560547985,177356175000,42685000,STK
1062,348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,9380,1,20,0.21,9470,9620,9240,75203,708431340,177021311040,18872208,KSQ
1063,067080,KR7067080002,대화제약,KOSDAQ,중견기업부,9500,1,120,1.28,9330,9550,9300,77057,728337720,176858175000,18616650,KSQ
1064,290550,KR7290550003,디케이티,KOSDAQ,우량기업부,9470,2,-410,-4.15,9880,9880,9460,60964,584969660,176789473370,18668371,KSQ
1065,023910,KR7023910003,대한약품,KOSDAQ,우량기업부,29450,2,-100,-0.34,29550,29550,29200,6005,176365850,176700000000,6000000,KSQ
1066,033530,KR7033530007,세종공업,KOSPI,,6330,2,-20,-0.31,6440,6580,6290,188340,1213779900,176106683130,27820961,STK
1067,002620,KR7002620003,제일파마홀딩스,KOSPI,,11010,2,-110,-0.99,11120,11350,11010,13936,154392470,175866638550,15973355,STK
1068,084730,KR7084730001,팅크웨어,KOSDAQ,우량기업부,15830,2,-10,-0.06,15960,16040,15680,45621,722115470,175862181920,11109424,KSQ
1069,048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,1816,2,-5,-0.27,1817,1835,1810,51375,93254494,175619221920,96706620,KSQ
1070,388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,13570,1,40,0.3,13600,14070,13450,116736,1608962060,175310314340,12918962,KSQ
1071,115960,KR7115960007,연우,KOSDAQ,우량기업부,14120,0,0,0.0,0,0,0,0,0,175059760000,12398000,KSQ
1072,356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,6130,2,-280,-4.37,6310,6380,6110,414934,2573616900,174665105960,28493492,KSQ
1073,083420,KR7083420000,그린케미칼,KOSPI,,7270,2,-60,-0.82,7350,7350,7230,41093,298929270,174480000000,24000000,STK
1074,007210,KR7007210008,벽산,KOSPI,,2535,2,-25,-0.98,2545,2560,2525,128167,324710460,173799600000,68560000,STK
1075,000320,KR7000320002,노루홀딩스,KOSPI,,13070,2,-130,-0.98,13250,13270,12900,33673,439733310,173715343570,13291151,STK
1076,182400,KR7182400002,엔케이맥스,KOSDAQ,기술성장기업부,2095,2,-190,-8.32,2225,2250,2075,3060414,6652534390,173612002645,82869691,KSQ
1077,068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,6270,1,40,0.64,6240,6300,6100,70267,438079450,173524394340,27675342,KSQ
1078,310200,KR7310200001,애니플러스,KOSDAQ,벤처기업부,3840,1,165,4.49,3700,3850,3700,861071,3262946820,173516759040,45186656,KSQ
1079,104480,KR7104480009,티케이케미칼,KOSDAQ,우량기업부,1905,2,-11,-0.57,1915,1927,1899,122589,233594340,173155801770,90895434,KSQ
1080,246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,8040,1,70,0.88,7990,8050,7800,15914,126282530,173051979120,21523878,KSQ
1081,105840,KR7105840003,우진,KOSPI,,8510,2,-150,-1.73,8690,8690,8480,129941,1110053200,172953955140,20323614,STK
1082,039560,KR7039560008,다산네트웍스,KOSDAQ,벤처기업부,4375,2,-10,-0.23,4380,4420,4315,141403,617620475,172838666875,39505981,KSQ
1083,100840,KR7100840008,SNT에너지,KOSPI,,23000,2,-100,-0.43,22900,23300,22550,9305,213902400,172654353000,7506711,STK
1084,092190,KR7092190008,서울바이오시스,KOSDAQ,중견기업부,3755,2,-80,-2.09,3785,3860,3725,17070,64385405,172235778165,45868383,KSQ
1085,396470,KR7396470007,워트,KOSDAQ,중견기업부,10670,2,-380,-3.44,10850,10910,10620,441609,4746075530,172000400000,16120000,KSQ
1086,950190,KR8344390008,고스트스튜디오,KOSDAQ,외국기업(소속부없음),12650,1,350,2.85,12350,12710,12320,51559,648098600,171785633800,13579892,KSQ
1087,044990,KR7044990000,에이치엔에스하이텍,KONEX,일반기업부,22850,2,-100,-0.44,22550,22900,22550,824,18788950,171627812400,7511064,KNX
1088,208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,6680,2,-90,-1.33,6800,6860,6650,224395,1509843490,171546167520,25680564,KSQ
1089,004090,KR7004090007,한국석유,KOSPI,,13490,1,140,1.05,13600,13800,13400,294274,3990604580,171243678800,12694120,STK
1090,136490,KR7136490000,선진,KOSPI,,7180,2,-100,-1.37,7270,7300,7140,24158,174000210,170737556720,23779604,STK
1091,017370,KR7017370008,우신시스템,KOSPI,,9320,1,20,0.22,9280,9440,9080,158716,1463384180,170686983280,18314054,STK
1092,090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,9740,1,350,3.73,9400,9900,9330,423411,4117952400,170222025560,17476594,KSQ
1093,014580,KR7014580005,태경비케이,KOSPI,,6170,2,-30,-0.48,6220,6250,6160,82751,512169500,170187727000,27583100,STK
1094,277880,KR7277880001,티에스아이,KOSDAQ,기술성장기업부,8420,1,50,0.6,8400,8500,8250,20940,175211990,169754205440,20160832,KSQ
1095,044340,KR7044340008,위닉스,KOSDAQ,우량기업부,9490,2,-60,-0.63,9550,9600,9450,8446,80181770,169618803250,17873425,KSQ
1096,162300,KR7162300008,신스틸,KOSDAQ,중견기업부,4090,2,-50,-1.21,4180,4480,4020,12750311,54224702120,169617952380,41471382,KSQ
1097,025950,KR7025950007,동신건설,KOSDAQ,중견기업부,20150,3,0,0.0,20200,20200,19790,19289,384001400,169260000000,8400000,KSQ
1098,011700,KR7011700002,한신기계,KOSPI,,5210,1,10,0.19,5190,5240,5130,189501,982159060,169044446710,32446151,STK
1099,007330,KR7007330004,푸른저축은행,KOSDAQ,우량기업부,11140,2,-1310,-10.52,12150,12160,11130,729923,8464958000,168022392000,15082800,KSQ
1100,388050,KR7388050007,지투파워,KOSDAQ,벤처기업부,8980,2,-210,-2.29,9150,9150,8980,98718,892776350,168010744260,18709437,KSQ
1101,015230,KR7015230006,대창단조,KOSPI,,5880,3,0,0.0,5830,5930,5810,35756,209791320,168004712400,28572230,STK
